journal	date	pmc_id	paper_section	word	Nchar	Nwords	n
Elife	2021-07-01	8049741	introduction	ponder	-1	-1	-1
Elife	2021-07-01	8049741	results	ponder	-1	-1	-1
Elife	2021-07-01	8049741	discussion	ponder	-1	-1	-1
Elife	2021-07-01	8049741	methods	ponder	-1	-1	-1
Elife	2021-07-01	8049741	sa1	ponder	-1	-1	-1
Elife	2021-07-01	8049741	sa2	ponder	-1	-1	-1
Elife	2021-07-01	8049741	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8049741	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8049741	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8049741	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8043752	introduction	ponder	13281	1547	0
Elife	2021-07-01	8043752	results	ponder	74138	7904	0
Elife	2021-07-01	8043752	discussion	ponder	14263	1777	0
Elife	2021-07-01	8043752	methods	ponder	5032	663	0
Elife	2021-07-01	8043752	sa1	ponder	9140	1380	0
Elife	2021-07-01	8043752	sa2	ponder	20766	3113	0
Elife	2021-07-01	8043752	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8043752	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8043752	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8043752	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8096436	introduction	ponder	7841	1062	0
Elife	2021-07-01	8096436	results	ponder	70495	8866	0
Elife	2021-07-01	8096436	discussion	ponder	16090	2172	0
Elife	2021-07-01	8096436	methods	ponder	71205	6884	0
Elife	2021-07-01	8096436	sa1	ponder	8633	1317	0
Elife	2021-07-01	8096436	sa2	ponder	16123	2454	0
Elife	2021-07-01	8096436	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8096436	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8096436	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8096436	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8116055	introduction	ponder	8156	982	0
Elife	2021-07-01	8116055	results	ponder	56934	6936	0
Elife	2021-07-01	8116055	discussion	ponder	8009	1024	0
Elife	2021-07-01	8116055	methods	ponder	30959	3698	0
Elife	2021-07-01	8116055	sa1	ponder	5303	833	0
Elife	2021-07-01	8116055	sa2	ponder	6066	963	0
Elife	2021-07-01	8116055	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8116055	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8116055	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8116055	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8064751	introduction	ponder	6149	816	0
Elife	2021-07-01	8064751	results	ponder	82447	9602	0
Elife	2021-07-01	8064751	discussion	ponder	14574	1954	0
Elife	2021-07-01	8064751	methods	ponder	35154	3756	0
Elife	2021-07-01	8064751	sa1	ponder	35866	5502	0
Elife	2021-07-01	8064751	sa2	ponder	58219	8754	0
Elife	2021-07-01	8064751	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8064751	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8064751	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8064751	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8133776	introduction	ponder	11626	1319	0
Elife	2021-07-01	8133776	results	ponder	56475	6566	0
Elife	2021-07-01	8133776	discussion	ponder	5725	793	0
Elife	2021-07-01	8133776	methods	ponder	48574	5529	0
Elife	2021-07-01	8133776	sa1	ponder	15585	2391	0
Elife	2021-07-01	8133776	sa2	ponder	17144	2506	0
Elife	2021-07-01	8133776	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8133776	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8133776	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8133776	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8046488	introduction	ponder	14262	1846	0
Elife	2021-07-01	8046488	results	ponder	48708	6332	0
Elife	2021-07-01	8046488	discussion	ponder	6101	891	0
Elife	2021-07-01	8046488	methods	ponder	21496	1911	0
Elife	2021-07-01	8046488	sa1	ponder	12195	1842	0
Elife	2021-07-01	8046488	sa2	ponder	29290	4414	0
Elife	2021-07-01	8046488	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8046488	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8046488	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8046488	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8041465	introduction	ponder	3887	482	0
Elife	2021-07-01	8041465	results	ponder	20725	2789	0
Elife	2021-07-01	8041465	discussion	ponder	9074	1257	0
Elife	2021-07-01	8041465	methods	ponder	16003	1624	0
Elife	2021-07-01	8041465	sa1	ponder	11087	1723	0
Elife	2021-07-01	8041465	sa2	ponder	18173	2684	0
Elife	2021-07-01	8041465	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8041465	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8041465	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8041465	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8064759	introduction	ponder	8505	1085	0
Elife	2021-07-01	8064759	results	ponder	27248	2933	0
Elife	2021-07-01	8064759	discussion	ponder	31585	3937	0
Elife	2021-07-01	8064759	methods	ponder	18977	2662	0
Elife	2021-07-01	8064759	sa1	ponder	12936	1922	0
Elife	2021-07-01	8064759	sa2	ponder	9908	1413	0
Elife	2021-07-01	8064759	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8064759	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8064759	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8064759	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8087446	introduction	ponder	3311	481	0
Elife	2021-07-01	8087446	results	ponder	14093	1197	0
Elife	2021-07-01	8087446	discussion	ponder	39664	4230	0
Elife	2021-07-01	8087446	methods	ponder	6069	850	0
Elife	2021-07-01	8087446	sa1	ponder	17232	2728	0
Elife	2021-07-01	8087446	sa2	ponder	25037	3867	0
Elife	2021-07-01	8087446	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8087446	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8087446	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8087446	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8121544	introduction	ponder	5178	638	0
Elife	2021-07-01	8121544	results	ponder	69376	6997	0
Elife	2021-07-01	8121544	discussion	ponder	32088	4194	0
Elife	2021-07-01	8121544	methods	ponder	14706	1975	0
Elife	2021-07-01	8121544	sa1	ponder	11794	1793	0
Elife	2021-07-01	8121544	sa2	ponder	36556	5242	0
Elife	2021-07-01	8121544	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8121544	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8121544	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8121544	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8081527	introduction	ponder	7676	967	0
Elife	2021-07-01	8081527	results	ponder	70849	8655	0
Elife	2021-07-01	8081527	discussion	ponder	10028	1427	0
Elife	2021-07-01	8081527	methods	ponder	26689	3359	0
Elife	2021-07-01	8081527	sa1	ponder	8204	1227	0
Elife	2021-07-01	8081527	sa2	ponder	29160	4485	0
Elife	2021-07-01	8081527	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8081527	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8081527	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8081527	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8081528	introduction	ponder	5807	760	0
Elife	2021-07-01	8081528	results	ponder	75363	8949	0
Elife	2021-07-01	8081528	discussion	ponder	12225	1713	0
Elife	2021-07-01	8081528	methods	ponder	37351	4191	0
Elife	2021-07-01	8081528	sa1	ponder	14424	2283	0
Elife	2021-07-01	8081528	sa2	ponder	47902	7452	0
Elife	2021-07-01	8081528	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8081528	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8081528	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8081528	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8131099	introduction	ponder	5894	812	0
Elife	2021-07-01	8131099	results	ponder	27499	3567	0
Elife	2021-07-01	8131099	discussion	ponder	7458	1068	0
Elife	2021-07-01	8131099	methods	ponder	34172	3860	0
Elife	2021-07-01	8131099	sa1	ponder	3808	533	0
Elife	2021-07-01	8131099	sa2	ponder	3946	563	0
Elife	2021-07-01	8131099	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8131099	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8131099	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8131099	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8104968	introduction	ponder	4810	597	0
Elife	2021-07-01	8104968	results	ponder	40839	5033	0
Elife	2021-07-01	8104968	discussion	ponder	7895	1003	0
Elife	2021-07-01	8104968	methods	ponder	41567	4622	0
Elife	2021-07-01	8104968	sa1	ponder	6921	1024	0
Elife	2021-07-01	8104968	sa2	ponder	9735	1403	0
